"('Person', 'pull', 'shirt')",162
"('Person', 'peek')",162
"('Person', 'want', 'that')",162
"('Person', 'convince')",162
"('Person', 'heave', 'sigh')",162
"('Person', 'spread', 'leg')",161
"('Person', 'survive')",161
"('Person', 'leap')",161
"('Person', 'sneak')",161
"('Person', 'strip')",161
"('Person', 'call', 'you')",161
"('Person', 'be', 'sad')",161
"('Person', 'catch', 'Person')",160
"('Person', 'slur')",160
"('Person', 'make', 'mistake')",160
"('Person', 'carry')",160
"('Person', 'lock', 'eye')",159
"('Person', 'dive')",159
"('Person', 'make', 'sure')",159
"('Person', 'writhe')",159
"('Person', 'send', 'Person')",159
"('Person', 'have', 'crush')",159
"('Person', 'inform')",158
"('Person', 'be', 'taller')",158
"('Person', 'spend', 'most')",158
"('Person', 'sense')",158
"('Person', 'turn', 'Person')",158
"('Person', 'be', 'serious')",158
"('Person', 'still')",157
"('Person', 'lead', 'he')",157
"('Person', 'be', 'he')",157
"('Person', 'use', 'it')",157
"('Person', 'be', 'disappointed')",157
"('Person', 'echo')",156
"('Person', 'be', 'small')",156
"('Person', 'approach')",155
"('Person', 'lay', 'hand')",155
"('Person', 'like', 'he')",155
"('Person', 'perk')",155
"('Person', 'debate')",155
"('Person', 'take', 'she')",154
"('Person', 'slip', 'finger')",154
"('Person', 'feel', 'heart')",154
"('Person', 'have', 'anything')",154
"('Person', 'bear')",154
"('Person', 'deserve', 'it')",154
"('Person', 'see', 'anything')",154
"('Person', 'click')",154
"('Person', 'know', 'what')",154
"('Person', 'need', 'he')",154
"('Person', 'see', 'way')",154
"('Person', 'thank', 'Person')",153
"('Person', 'grab', 'he')",153
"('Person', 'spot')",152
"('Person', 'hurt', 'you')",152
"('Person', 'inform', 'he')",152
"('Person', 'be', 'honest')",152
"('Person', 'figure', 'it')",152
"('Person', 'be', 'comfortable')",152
"('Person', 'creep')",151
"('Person', 'switch')",151
"('Person', 'push', 'finger')",151
"('Person', 'give', 'sigh')",151
"('Person', 'slam', 'door')",151
"('Person', 'ride')",150
"('Person', 'stalk')",149
"('Person', 'clap', 'hand')",149
"('Person', 'be', 'desperate')",149
"('Person', 'break', 'silence')",149
"('Person', 'be', 'unable')",149
"('Person', 'accuse')",149
"('Person', 'be', 'gay')",148
"('Person', 'do', 'job')",148
"('Person', 'extend', 'hand')",148
"('Person', 'pull', 'face')",148
"('Person', 'be', 'easy')",148
"('Person', 'remain', 'silent')",148
"('Person', 'be', 'great')",148
"('Person', 'wrinkle', 'nose')",147
"('Person', 'be', 'something')",147
"('Person', 'hate', 'you')",147
"('Person', 'set', 'it')",147
"('Person', 'prepare')",146
"('Person', 'wriggle')",146
"('Person', 'hold', 'arm')",146
"('Person', 'ruffle', 'hair')",146
"('Person', 'have', 'plenty')",146
"('Person', 'swing')",146
"('Person', 'pipe')",146
"('Person', 'avoid')",146
"('Person', 'give', 'squeeze')",145
"('Person', 'become')",145
"('Person', 'chat')",145
"('Person', 'feel', 'warmth')",145
"('Person', 'greet', 'he')",145
"('Person', 'stop', 'he')",145
"('Person', 'push', 'hand')",144
"('Person', 'stagger')",144
"('Person', 'run', 'tongue')",144
"('Person', 'take', 'advantage')",144
"('Person', 'afford')",144
"('Person', 'shove', 'hand')",144
"('Person', 'remind')",144
"('Person', 'hand', 'it')",144
"('Person', 'blame', 'he')",144
"('Person', 'have', 'moment')",144
